timestamp,asset,code,message
2026-07-21T12:47:51.990604+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T14:50:35.011279+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T14:50:35.011279+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T16:10:45.426719+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T16:10:45.426719+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T20:19:38.477197+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T20:19:38.477197+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T23:34:16.231625+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T23:34:16.231625+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T23:34:16.231625+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T01:02:31.096716+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T01:02:31.096716+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T07:09:43.413591+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T07:09:43.413591+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T16:44:14.253718+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T16:44:14.253718+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T17:55:14.115146+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T17:55:14.115146+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T19:05:29.306272+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T19:05:29.306272+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T20:19:25.205806+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T20:19:25.205806+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T21:33:27.469540+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T21:33:27.469540+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T22:37:45.958063+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T22:37:45.958063+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T23:37:48.495488+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T23:37:48.495488+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T01:09:39.278477+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T01:09:39.278477+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T04:31:49.474985+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T04:31:49.474985+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T07:10:43.433740+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T07:10:43.433740+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T09:35:58.298691+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T09:35:58.298691+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T11:29:20.273219+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T11:29:20.273219+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
